video_name,frame_number,frame_gt,frame_prediction,tubelet_index,tubelet_center,tubelet_confidence,tubelet_path
2019_09_02_C0002_3700_mavic,814,1,1,1,814,0.9987226128578186,data\tubelets\test\test_010847.npy
2019_09_02_C0002_3700_mavic,814,1,1,2,815,0.9996768236160278,data\tubelets\test\test_010850.npy
2019_09_02_C0002_3700_mavic,585,1,1,0,584,0.9999935626983643,data\tubelets\test\test_009025.npy
2019_09_02_C0002_3700_mavic,585,1,1,1,585,0.9999978542327881,data\tubelets\test\test_009066.npy
2019_09_02_C0002_3700_mavic,585,1,1,2,586,0.9999983310699463,data\tubelets\test\test_009100.npy
2019_09_02_C0002_3700_mavic,585,1,1,3,586,0.6918452978134155,data\tubelets\test\test_009102.npy
2019_09_02_C0002_3700_mavic,585,1,1,4,586,0.673260509967804,data\tubelets\test\test_009135.npy
00_02_45_to_00_03_10_cut,59,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,117,1,1,0,117,0.960799515247345,data\tubelets\test\test_013527.npy
2019_09_02_C0002_2527_inspire,117,1,1,1,118,0.8678771257400513,data\tubelets\test\test_013528.npy
2019_09_02_C0002_3700_mavic,176,1,1,0,175,0.9425718784332275,data\tubelets\test\test_005696.npy
2019_09_02_C0002_3700_mavic,176,1,1,1,176,0.796108067035675,data\tubelets\test\test_005700.npy
2019_09_02_C0002_3700_mavic,176,1,1,2,177,0.9670647978782654,data\tubelets\test\test_005705.npy
00_02_45_to_00_03_10_cut,324,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,382,1,1,0,381,0.9999997615814209,data\tubelets\test\test_014572.npy
2019_09_02_C0002_2527_inspire,382,1,1,1,382,0.9999996423721313,data\tubelets\test\test_014573.npy
2019_09_02_C0002_2527_inspire,382,1,1,2,383,0.9999997615814209,data\tubelets\test\test_014574.npy
2019_09_02_C0002_2527_inspire,153,1,1,0,152,0.9996451139450073,data\tubelets\test\test_013662.npy
2019_09_02_C0002_2527_inspire,153,1,1,1,153,0.9998311996459961,data\tubelets\test\test_013671.npy
2019_09_02_C0002_2527_inspire,153,1,1,2,154,0.9997716546058655,data\tubelets\test\test_013678.npy
2019_09_02_C0002_3700_mavic,670,1,1,0,669,0.999962568283081,data\tubelets\test\test_009992.npy
2019_09_02_C0002_3700_mavic,670,1,1,1,670,0.999991774559021,data\tubelets\test\test_009997.npy
2019_09_02_C0002_3700_mavic,670,1,1,2,671,0.9999644756317139,data\tubelets\test\test_010002.npy
2019_09_02_C0002_3700_mavic,670,1,1,3,671,0.7906723022460938,data\tubelets\test\test_010006.npy
2019_09_02_C0002_3700_mavic,441,1,1,0,440,0.9988025426864624,data\tubelets\test\test_007839.npy
2019_09_02_C0002_3700_mavic,441,1,1,1,441,0.9998939037322998,data\tubelets\test\test_007851.npy
2019_09_02_C0002_3700_mavic,441,1,1,2,442,0.9997187256813049,data\tubelets\test\test_007861.npy
2019_09_02_C0002_3700_mavic,32,0,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,162,0,0,-1,-1,0.0,NO_COVERAGE
00_06_10_to_00_06_27,292,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,706,1,1,0,705,0.738023042678833,data\tubelets\test\test_010232.npy
2019_09_02_C0002_3700_mavic,706,1,1,1,706,0.9973691701889038,data\tubelets\test\test_010238.npy
2019_09_02_C0002_3700_mavic,706,1,1,2,707,0.9999983310699463,data\tubelets\test\test_010249.npy
00_02_45_to_00_03_10_cut,180,1,1,0,179,0.9956564903259277,data\tubelets\test\test_011713.npy
00_02_45_to_00_03_10_cut,180,1,1,1,180,0.6245167851448059,data\tubelets\test\test_011715.npy
00_02_45_to_00_03_10_cut,180,1,1,2,180,0.9935033917427063,data\tubelets\test\test_011717.npy
2019_09_02_C0002_2527_inspire,238,1,1,0,237,0.9810830354690552,data\tubelets\test\test_014074.npy
2019_09_02_C0002_2527_inspire,238,1,1,1,238,0.6380947232246399,data\tubelets\test\test_014078.npy
2019_09_02_C0002_2527_inspire,238,1,1,2,238,0.8106070160865784,data\tubelets\test\test_014079.npy
2019_09_02_C0002_2527_inspire,238,1,1,3,239,0.9782481789588928,data\tubelets\test\test_014081.npy
2019_09_02_C0002_2527_inspire,238,1,1,4,239,0.9745760560035706,data\tubelets\test\test_014082.npy
2019_09_02_C0002_2527_inspire,9,1,1,0,10,0.9999735355377197,data\tubelets\test\test_012373.npy
2019_09_02_C0002_3700_mavic,297,1,1,0,296,0.9994064569473267,data\tubelets\test\test_006570.npy
2019_09_02_C0002_3700_mavic,297,1,1,1,297,0.9999788999557495,data\tubelets\test\test_006578.npy
2019_09_02_C0002_3700_mavic,297,1,1,2,298,0.9977166652679443,data\tubelets\test\test_006584.npy
00_06_10_to_00_06_27,377,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,274,1,1,0,273,0.9819396138191223,data\tubelets\test\test_014144.npy
2019_09_02_C0002_2527_inspire,274,1,1,1,274,0.6076177358627319,data\tubelets\test\test_014147.npy
2019_09_02_C0002_2527_inspire,274,1,1,2,275,0.9995761513710022,data\tubelets\test\test_014148.npy
2019_09_02_C0002_3700_mavic,562,1,1,0,562,0.9996933937072754,data\tubelets\test\test_008542.npy
2019_09_02_C0002_3700_mavic,562,1,1,1,563,0.9999258518218994,data\tubelets\test\test_008562.npy
00_02_45_to_00_03_10_cut,36,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,153,1,1,0,152,0.9803148508071899,data\tubelets\test\test_005626.npy
2019_09_02_C0002_3700_mavic,153,1,1,1,153,0.9562516808509827,data\tubelets\test\test_005631.npy
2019_09_02_C0002_3700_mavic,153,1,1,2,154,0.8120585083961487,data\tubelets\test\test_005635.npy
00_01_52_to_00_01_58,54,1,1,0,53,0.9996854066848755,data\tubelets\test\test_011518.npy
00_01_52_to_00_01_58,54,1,1,1,54,0.9993138313293457,data\tubelets\test\test_011519.npy
00_01_52_to_00_01_58,54,1,1,2,55,0.9998900890350342,data\tubelets\test\test_011520.npy
00_06_10_to_00_06_27,413,1,1,0,412,0.9981884360313416,data\tubelets\test\test_012294.npy
00_06_10_to_00_06_27,413,1,1,1,413,0.999295711517334,data\tubelets\test\test_012295.npy
00_06_10_to_00_06_27,413,1,1,2,414,0.9600030183792114,data\tubelets\test\test_012296.npy
2019_09_02_C0002_3700_mavic,827,1,1,0,826,0.999840259552002,data\tubelets\test\test_010911.npy
2019_09_02_C0002_3700_mavic,827,1,1,1,827,0.9998660087585449,data\tubelets\test\test_010919.npy
2019_09_02_C0002_3700_mavic,827,1,1,2,828,0.9904424548149109,data\tubelets\test\test_010927.npy
00_02_45_to_00_03_10_cut,301,1,1,0,300,0.5532388687133789,data\tubelets\test\test_012013.npy
00_02_45_to_00_03_10_cut,301,1,1,1,301,0.714956521987915,data\tubelets\test\test_012014.npy
00_02_45_to_00_03_10_cut,72,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,130,1,1,0,130,0.9999996423721313,data\tubelets\test\test_013563.npy
2019_09_02_C0002_2527_inspire,130,1,1,1,131,0.9999886751174927,data\tubelets\test\test_013566.npy
00_06_10_to_00_06_27,4,0,1,0,3,0.5638012290000916,data\tubelets\test\test_012251.npy
2019_09_02_C0002_3700_mavic,418,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,337,1,1,0,338,0.8518468737602234,data\tubelets\test\test_012090.npy
2019_09_02_C0002_2527_inspire,395,1,1,0,394,1.0,data\tubelets\test\test_014594.npy
2019_09_02_C0002_2527_inspire,395,1,1,1,395,0.9999998807907104,data\tubelets\test\test_014596.npy
2019_09_02_C0002_2527_inspire,395,1,1,2,396,0.9999988079071045,data\tubelets\test\test_014601.npy
2019_09_02_C0002_3700_mavic,683,1,1,0,682,0.9997410178184509,data\tubelets\test\test_010080.npy
2019_09_02_C0002_3700_mavic,683,1,1,1,683,0.999976396560669,data\tubelets\test\test_010087.npy
2019_09_02_C0002_3700_mavic,683,1,1,2,684,0.999900221824646,data\tubelets\test\test_010094.npy
2019_09_02_C0002_3700_mavic,274,1,1,0,274,0.9507561326026917,data\tubelets\test\test_006407.npy
2019_09_02_C0002_3700_mavic,274,1,1,1,275,0.9999905824661255,data\tubelets\test\test_006426.npy
2019_09_02_C0002_3700_mavic,45,0,1,0,46,0.5881935358047485,data\tubelets\test\test_003769.npy
00_02_45_to_00_03_10_cut,193,1,1,0,192,0.9988052845001221,data\tubelets\test\test_011745.npy
00_02_45_to_00_03_10_cut,193,1,1,1,193,0.9976790547370911,data\tubelets\test\test_011746.npy
00_02_45_to_00_03_10_cut,193,1,1,2,194,0.9089095592498779,data\tubelets\test\test_011747.npy
00_02_45_to_00_03_10_cut,193,1,1,3,194,0.9940432906150818,data\tubelets\test\test_011749.npy
2019_09_02_C0002_2527_inspire,251,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,539,1,1,0,538,0.9840657114982605,data\tubelets\test\test_008308.npy
2019_09_02_C0002_3700_mavic,539,1,1,1,540,0.5224780440330505,data\tubelets\test\test_008324.npy
2019_09_02_C0002_3700_mavic,130,1,1,0,129,0.9992988109588623,data\tubelets\test\test_005481.npy
2019_09_02_C0002_3700_mavic,130,1,1,1,130,0.9641161561012268,data\tubelets\test\test_005486.npy
2019_09_02_C0002_3700_mavic,130,1,1,2,131,0.9909893870353699,data\tubelets\test\test_005497.npy
00_06_10_to_00_06_27,390,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,31,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,804,1,1,0,804,0.9886614084243774,data\tubelets\test\test_010770.npy
2019_09_02_C0002_3700_mavic,804,1,1,1,804,0.8223757147789001,data\tubelets\test\test_010778.npy
2019_09_02_C0002_3700_mavic,804,1,1,2,805,0.9877908229827881,data\tubelets\test\test_010779.npy
2019_09_02_C0002_3700_mavic,804,1,1,3,805,0.9066510796546936,data\tubelets\test\test_010785.npy
00_02_45_to_00_03_10_cut,49,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,107,1,1,0,106,0.957122802734375,data\tubelets\test\test_013499.npy
2019_09_02_C0002_2527_inspire,107,1,1,1,107,0.925774872303009,data\tubelets\test\test_013500.npy
2019_09_02_C0002_3700_mavic,395,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,166,1,1,0,165,0.9553331136703491,data\tubelets\test\test_005663.npy
2019_09_02_C0002_3700_mavic,166,1,1,1,166,0.587350070476532,data\tubelets\test\test_005665.npy
2019_09_02_C0002_3700_mavic,166,1,1,2,167,0.5906943082809448,data\tubelets\test\test_005666.npy
00_02_45_to_00_03_10_cut,314,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,372,1,1,0,371,0.9999997615814209,data\tubelets\test\test_014539.npy
2019_09_02_C0002_2527_inspire,372,1,1,1,372,0.9999996423721313,data\tubelets\test\test_014544.npy
2019_09_02_C0002_2527_inspire,372,1,1,2,373,0.9999995231628418,data\tubelets\test\test_014547.npy
2019_09_02_C0002_3700_mavic,660,1,1,0,659,0.9997404217720032,data\tubelets\test\test_009941.npy
2019_09_02_C0002_3700_mavic,660,1,1,1,659,0.6187222599983215,data\tubelets\test\test_009947.npy
2019_09_02_C0002_3700_mavic,660,1,1,2,660,0.9999518394470215,data\tubelets\test\test_009948.npy
2019_09_02_C0002_3700_mavic,660,1,1,3,661,0.9993151426315308,data\tubelets\test\test_009953.npy
2019_09_02_C0002_3700_mavic,431,1,1,0,431,0.8506291508674622,data\tubelets\test\test_007739.npy
00_01_52_to_00_01_58,152,1,1,0,151,0.9993925094604492,data\tubelets\test\test_011638.npy
00_01_52_to_00_01_58,152,1,1,1,152,0.998449444770813,data\tubelets\test\test_011639.npy
00_01_52_to_00_01_58,152,1,1,2,152,0.7724525928497314,data\tubelets\test\test_011640.npy
00_01_52_to_00_01_58,152,1,1,3,153,0.9921727180480957,data\tubelets\test\test_011642.npy
2019_09_02_C0002_3700_mavic,22,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,925,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,170,1,1,0,169,0.991392970085144,data\tubelets\test\test_011702.npy
2019_09_02_C0002_2527_inspire,228,1,1,0,228,0.5017092823982239,data\tubelets\test\test_014039.npy
2019_09_02_C0002_2527_inspire,228,1,1,1,229,0.6835136413574219,data\tubelets\test\test_014042.npy
2019_09_02_C0002_3700_mavic,516,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,287,1,1,0,286,0.9999961853027344,data\tubelets\test\test_006513.npy
2019_09_02_C0002_3700_mavic,287,1,1,1,286,0.8764013648033142,data\tubelets\test\test_006516.npy
2019_09_02_C0002_3700_mavic,287,1,1,2,287,0.999880313873291,data\tubelets\test\test_006521.npy
2019_09_02_C0002_3700_mavic,287,1,1,3,288,0.9999911785125732,data\tubelets\test\test_006528.npy
2019_09_02_C0002_2527_inspire,493,1,1,0,492,1.0,data\tubelets\test\test_014890.npy
2019_09_02_C0002_2527_inspire,493,1,1,1,493,1.0,data\tubelets\test\test_014892.npy
2019_09_02_C0002_2527_inspire,493,1,1,2,494,1.0,data\tubelets\test\test_014897.npy
00_06_10_to_00_06_27,367,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,781,1,1,0,781,0.7425223588943481,data\tubelets\test\test_010617.npy
2019_09_02_C0002_3700_mavic,781,1,1,1,782,0.9877747297286987,data\tubelets\test\test_010622.npy
2019_09_02_C0002_3700_mavic,552,1,1,0,552,0.9045382142066956,data\tubelets\test\test_008421.npy
00_02_45_to_00_03_10_cut,26,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,84,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,143,1,1,0,142,0.6564366817474365,data\tubelets\test\test_005553.npy
2019_09_02_C0002_3700_mavic,143,1,1,1,143,0.7862334847450256,data\tubelets\test\test_005558.npy
2019_09_02_C0002_3700_mavic,143,1,1,2,144,0.9583855867385864,data\tubelets\test\test_005564.npy
00_01_52_to_00_01_58,44,1,1,0,43,0.985470175743103,data\tubelets\test\test_011506.npy
00_01_52_to_00_01_58,44,1,1,1,44,0.996702253818512,data\tubelets\test\test_011507.npy
00_01_52_to_00_01_58,44,1,1,2,45,0.998362123966217,data\tubelets\test\test_011508.npy
00_02_45_to_00_03_10_cut,291,1,1,0,290,0.9978817105293274,data\tubelets\test\test_011987.npy
2019_09_02_C0002_2527_inspire,349,1,1,0,348,0.9999897480010986,data\tubelets\test\test_014423.npy
2019_09_02_C0002_2527_inspire,349,1,1,1,349,0.9999253749847412,data\tubelets\test\test_014430.npy
2019_09_02_C0002_2527_inspire,349,1,1,2,350,0.9999735355377197,data\tubelets\test\test_014437.npy
2019_09_02_C0002_2527_inspire,120,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,637,1,1,0,636,0.9999978542327881,data\tubelets\test\test_009816.npy
2019_09_02_C0002_3700_mavic,637,1,1,1,637,0.9999980926513672,data\tubelets\test\test_009825.npy
2019_09_02_C0002_3700_mavic,637,1,1,2,638,0.9999926090240479,data\tubelets\test\test_009833.npy
2019_09_02_C0002_3700_mavic,637,1,1,3,638,0.5508573651313782,data\tubelets\test\test_009838.npy
2019_09_02_C0002_3700_mavic,408,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,129,1,1,0,128,0.9999517202377319,data\tubelets\test\test_011612.npy
00_01_52_to_00_01_58,129,1,1,1,129,0.9999575614929199,data\tubelets\test\test_011614.npy
00_01_52_to_00_01_58,129,1,1,2,130,0.9998583793640137,data\tubelets\test\test_011615.npy
00_06_10_to_00_06_27,488,1,1,0,487,0.9987886548042297,data\tubelets\test\test_012369.npy
00_06_10_to_00_06_27,488,1,1,1,488,0.9983335137367249,data\tubelets\test\test_012370.npy
00_06_10_to_00_06_27,488,1,1,2,489,0.997123658657074,data\tubelets\test\test_012371.npy
2019_09_02_C0002_2527_inspire,385,1,1,0,384,0.9999997615814209,data\tubelets\test\test_014576.npy
2019_09_02_C0002_2527_inspire,385,1,1,1,385,0.9999991655349731,data\tubelets\test\test_014577.npy
2019_09_02_C0002_2527_inspire,385,1,1,2,386,0.9999994039535522,data\tubelets\test\test_014578.npy
2019_09_02_C0002_3700_mavic,902,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,147,1,1,0,148,0.9931977987289429,data\tubelets\test\test_011677.npy
2019_09_02_C0002_3700_mavic,673,1,1,0,672,0.9999632835388184,data\tubelets\test\test_010009.npy
2019_09_02_C0002_3700_mavic,673,1,1,1,673,0.999980092048645,data\tubelets\test\test_010014.npy
2019_09_02_C0002_3700_mavic,673,1,1,2,674,0.9999544620513916,data\tubelets\test\test_010018.npy
2019_09_02_C0002_3700_mavic,673,1,1,3,674,0.5495233535766602,data\tubelets\test\test_010020.npy
2019_09_02_C0002_3700_mavic,264,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,470,1,1,0,469,0.9999998807907104,data\tubelets\test\test_014774.npy
2019_09_02_C0002_2527_inspire,470,1,1,1,470,0.9999995231628418,data\tubelets\test\test_014775.npy
2019_09_02_C0002_2527_inspire,470,1,1,2,471,0.9999985694885254,data\tubelets\test\test_014778.npy
00_02_45_to_00_03_10_cut,183,1,1,0,182,0.9904730916023254,data\tubelets\test\test_011721.npy
00_02_45_to_00_03_10_cut,183,1,1,1,184,0.9976539015769958,data\tubelets\test\test_011726.npy
2019_09_02_C0002_2527_inspire,241,1,1,0,240,0.9912840127944946,data\tubelets\test\test_014084.npy
2019_09_02_C0002_2527_inspire,241,1,1,1,240,0.9919201135635376,data\tubelets\test\test_014085.npy
2019_09_02_C0002_2527_inspire,241,1,1,2,241,0.9926623106002808,data\tubelets\test\test_014087.npy
2019_09_02_C0002_3700_mavic,529,1,1,0,529,0.7045419812202454,data\tubelets\test\test_008215.npy
2019_09_02_C0002_3700_mavic,120,1,1,0,121,0.8004723191261292,data\tubelets\test\test_005411.npy
00_06_10_to_00_06_27,380,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,794,1,1,0,794,0.9436030983924866,data\tubelets\test\test_010701.npy
2019_09_02_C0002_3700_mavic,794,1,1,1,794,0.5947759747505188,data\tubelets\test\test_010707.npy
2019_09_02_C0002_3700_mavic,794,1,1,2,795,0.9905517101287842,data\tubelets\test\test_010708.npy
00_02_45_to_00_03_10_cut,268,1,1,0,268,0.8992165923118591,data\tubelets\test\test_011937.npy
00_02_45_to_00_03_10_cut,268,1,1,1,268,0.9754837155342102,data\tubelets\test\test_011938.npy
00_02_45_to_00_03_10_cut,268,1,1,2,269,0.6468233466148376,data\tubelets\test\test_011943.npy
00_02_45_to_00_03_10_cut,39,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,97,1,1,0,96,0.7367202639579773,data\tubelets\test\test_013477.npy
2019_09_02_C0002_2527_inspire,97,1,1,1,97,0.9999691247940063,data\tubelets\test\test_013478.npy
2019_09_02_C0002_2527_inspire,97,1,1,2,98,0.9158142805099487,data\tubelets\test\test_013479.npy
2019_09_02_C0002_3700_mavic,385,1,0,-1,-1,0.0,NO_COVERAGE
00_02_45_to_00_03_10_cut,304,1,1,0,304,0.9867136478424072,data\tubelets\test\test_012020.npy
2019_09_02_C0002_2527_inspire,362,1,1,0,361,0.9957782030105591,data\tubelets\test\test_014499.npy
2019_09_02_C0002_2527_inspire,362,1,1,1,362,0.9965067505836487,data\tubelets\test\test_014503.npy
2019_09_02_C0002_3700_mavic,650,1,1,0,649,0.9998894929885864,data\tubelets\test\test_009887.npy
2019_09_02_C0002_3700_mavic,650,1,1,1,650,0.9998594522476196,data\tubelets\test\test_009890.npy
2019_09_02_C0002_3700_mavic,650,1,1,2,651,0.999990701675415,data\tubelets\test\test_009894.npy
2019_09_02_C0002_3700_mavic,241,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,142,1,1,0,141,0.9998352527618408,data\tubelets\test\test_011627.npy
00_01_52_to_00_01_58,142,1,1,1,142,0.9999631643295288,data\tubelets\test\test_011628.npy
00_01_52_to_00_01_58,142,1,1,2,143,0.9999798536300659,data\tubelets\test\test_011629.npy
2019_09_02_C0002_3700_mavic,12,0,1,0,13,0.7911292910575867,data\tubelets\test\test_000006.npy
2019_09_02_C0002_3700_mavic,915,1,1,0,914,0.722748875617981,data\tubelets\test\test_011453.npy
2019_09_02_C0002_3700_mavic,915,1,1,1,915,0.99803227186203,data\tubelets\test\test_011457.npy
2019_09_02_C0002_3700_mavic,915,1,1,2,916,0.8620083928108215,data\tubelets\test\test_011460.npy
00_02_45_to_00_03_10_cut,389,1,1,0,389,0.9984082579612732,data\tubelets\test\test_012209.npy
00_02_45_to_00_03_10_cut,389,1,1,1,390,0.9988322854042053,data\tubelets\test\test_012214.npy
00_02_45_to_00_03_10_cut,160,1,1,0,160,0.8641223907470703,data\tubelets\test\test_011691.npy
00_02_45_to_00_03_10_cut,160,1,1,1,160,0.9873962998390198,data\tubelets\test\test_011692.npy
00_02_45_to_00_03_10_cut,160,1,1,2,161,0.9017718434333801,data\tubelets\test\test_011693.npy
2019_09_02_C0002_2527_inspire,218,0,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,506,1,1,0,506,0.926209568977356,data\tubelets\test\test_008127.npy
2019_09_02_C0002_3700_mavic,506,1,1,1,507,0.9997115731239319,data\tubelets\test\test_008134.npy
2019_09_02_C0002_2527_inspire,483,1,1,0,482,0.9999998807907104,data\tubelets\test\test_014833.npy
2019_09_02_C0002_2527_inspire,483,1,1,1,483,1.0,data\tubelets\test\test_014839.npy
2019_09_02_C0002_2527_inspire,483,1,1,2,484,0.9999943971633911,data\tubelets\test\test_014844.npy
00_06_10_to_00_06_27,357,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,771,1,1,0,770,0.9999836683273315,data\tubelets\test\test_010559.npy
2019_09_02_C0002_3700_mavic,771,1,1,1,770,0.9601233005523682,data\tubelets\test\test_010560.npy
2019_09_02_C0002_3700_mavic,771,1,1,2,770,0.5170016884803772,data\tubelets\test\test_010567.npy
2019_09_02_C0002_3700_mavic,771,1,1,3,771,0.999990701675415,data\tubelets\test\test_010568.npy
2019_09_02_C0002_3700_mavic,771,1,1,4,771,0.7415348291397095,data\tubelets\test\test_010569.npy
2019_09_02_C0002_3700_mavic,771,1,1,5,772,0.9999855756759644,data\tubelets\test\test_010578.npy
00_02_45_to_00_03_10_cut,16,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,74,1,1,0,73,0.9999946355819702,data\tubelets\test\test_013417.npy
2019_09_02_C0002_2527_inspire,74,1,1,1,74,0.9998857975006104,data\tubelets\test\test_013422.npy
2019_09_02_C0002_2527_inspire,74,1,1,2,75,0.9999699592590332,data\tubelets\test\test_013429.npy
2019_09_02_C0002_3700_mavic,362,1,1,0,361,0.8165165781974792,data\tubelets\test\test_007219.npy
2019_09_02_C0002_3700_mavic,133,1,1,0,132,0.9990390539169312,data\tubelets\test\test_005510.npy
2019_09_02_C0002_3700_mavic,133,1,1,1,133,0.9937525391578674,data\tubelets\test\test_005518.npy
2019_09_02_C0002_3700_mavic,133,1,1,2,134,0.9995836615562439,data\tubelets\test\test_005521.npy
00_02_45_to_00_03_10_cut,281,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,339,1,1,0,338,0.9999748468399048,data\tubelets\test\test_014359.npy
2019_09_02_C0002_2527_inspire,339,1,1,1,339,0.9999496936798096,data\tubelets\test\test_014366.npy
2019_09_02_C0002_2527_inspire,339,1,1,2,340,0.999972939491272,data\tubelets\test\test_014374.npy
2019_09_02_C0002_3700_mavic,627,1,1,0,626,0.9999995231628418,data\tubelets\test\test_009746.npy
2019_09_02_C0002_3700_mavic,627,1,1,1,627,0.9999994039535522,data\tubelets\test\test_009751.npy
2019_09_02_C0002_3700_mavic,627,1,1,2,628,0.9999997615814209,data\tubelets\test\test_009755.npy
2019_09_02_C0002_3700_mavic,398,1,0,-1,-1,0.0,NO_COVERAGE
00_01_52_to_00_01_58,119,1,1,0,118,0.9991757273674011,data\tubelets\test\test_011602.npy
00_01_52_to_00_01_58,119,1,1,1,119,0.9997076392173767,data\tubelets\test\test_011603.npy
00_01_52_to_00_01_58,119,1,1,2,120,0.9994655251502991,data\tubelets\test\test_011604.npy
00_06_10_to_00_06_27,478,1,1,0,477,0.9999350309371948,data\tubelets\test\test_012359.npy
00_06_10_to_00_06_27,478,1,1,1,478,0.9998492002487183,data\tubelets\test\test_012360.npy
00_06_10_to_00_06_27,478,1,1,2,479,0.9991596937179565,data\tubelets\test\test_012361.npy
2019_09_02_C0002_3700_mavic,892,1,1,0,891,0.9976807832717896,data\tubelets\test\test_011387.npy
2019_09_02_C0002_3700_mavic,892,1,1,1,892,0.9997386336326599,data\tubelets\test\test_011389.npy
2019_09_02_C0002_3700_mavic,892,1,1,2,893,0.9995249509811401,data\tubelets\test\test_011392.npy
00_02_45_to_00_03_10_cut,137,1,1,0,136,0.8986139297485352,data\tubelets\test\test_011672.npy
2019_09_02_C0002_2527_inspire,195,1,1,0,194,0.9992098808288574,data\tubelets\test\test_013826.npy
2019_09_02_C0002_2527_inspire,195,1,1,1,195,0.9976927042007446,data\tubelets\test\test_013831.npy
2019_09_02_C0002_2527_inspire,195,1,1,2,196,0.9979856014251709,data\tubelets\test\test_013835.npy
2019_09_02_C0002_3700_mavic,483,1,1,0,483,0.9548997282981873,data\tubelets\test\test_008045.npy
2019_09_02_C0002_3700_mavic,254,1,1,0,253,0.8338730931282043,data\tubelets\test\test_006191.npy
2019_09_02_C0002_3700_mavic,254,1,1,1,255,0.7453354597091675,data\tubelets\test\test_006225.npy
2019_09_02_C0002_2527_inspire,460,1,1,0,459,1.0,data\tubelets\test\test_014753.npy
2019_09_02_C0002_2527_inspire,460,1,1,1,460,1.0,data\tubelets\test\test_014754.npy
2019_09_02_C0002_2527_inspire,460,1,1,2,461,0.9999997615814209,data\tubelets\test\test_014756.npy
00_06_10_to_00_06_27,334,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,748,1,1,0,747,0.9999959468841553,data\tubelets\test\test_010447.npy
2019_09_02_C0002_3700_mavic,748,1,1,1,747,0.8683573603630066,data\tubelets\test\test_010451.npy
2019_09_02_C0002_3700_mavic,748,1,1,2,748,0.999996542930603,data\tubelets\test\test_010452.npy
2019_09_02_C0002_3700_mavic,748,1,1,3,749,0.9999850988388062,data\tubelets\test\test_010458.npy
2019_09_02_C0002_3700_mavic,519,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_2527_inspire,51,1,1,0,50,0.999563992023468,data\tubelets\test\test_013336.npy
2019_09_02_C0002_2527_inspire,51,1,1,1,50,0.7297731637954712,data\tubelets\test\test_013337.npy
2019_09_02_C0002_2527_inspire,51,1,1,2,51,0.9986506104469299,data\tubelets\test\test_013343.npy
2019_09_02_C0002_3700_mavic,110,1,0,-1,-1,0.0,NO_COVERAGE
2019_09_02_C0002_3700_mavic,784,1,1,0,783,0.9823206663131714,data\tubelets\test\test_010626.npy
2019_09_02_C0002_3700_mavic,784,1,1,1,784,0.6659282445907593,data\tubelets\test\test_010627.npy
