tubelet_path,video_name,center_frame,gt_label,prediction,drone_confidence,max_iou
data\tubelets\test\test_011900.npy,00_02_45_to_00_03_10_cut,255,0,0,0.0016081861685961485,0.0
data\tubelets\test\test_011901.npy,00_02_45_to_00_03_10_cut,255,0,0,0.010610210709273815,0.0
data\tubelets\test\test_011902.npy,00_02_45_to_00_03_10_cut,256,0,0,0.014369343407452106,0.0
data\tubelets\test\test_011903.npy,00_02_45_to_00_03_10_cut,256,0,0,0.14507466554641724,0.0
data\tubelets\test\test_011904.npy,00_02_45_to_00_03_10_cut,256,0,0,0.06897742301225662,0.0
data\tubelets\test\test_011905.npy,00_02_45_to_00_03_10_cut,256,1,1,0.8548639416694641,0.6078431372549019
data\tubelets\test\test_011906.npy,00_02_45_to_00_03_10_cut,256,0,0,0.008204523473978043,0.0
data\tubelets\test\test_011907.npy,00_02_45_to_00_03_10_cut,256,0,0,0.011713581159710884,0.0
data\tubelets\test\test_011908.npy,00_02_45_to_00_03_10_cut,256,0,0,0.023202722892165184,0.0
data\tubelets\test\test_011909.npy,00_02_45_to_00_03_10_cut,257,0,0,0.007620983757078648,0.0
data\tubelets\test\test_011910.npy,00_02_45_to_00_03_10_cut,257,1,0,0.0032576450612396,0.3474114441416894
data\tubelets\test\test_011911.npy,00_02_45_to_00_03_10_cut,258,0,0,0.023134086281061172,0.0
data\tubelets\test\test_011912.npy,00_02_45_to_00_03_10_cut,259,0,0,0.007445525377988815,0.0
data\tubelets\test\test_011913.npy,00_02_45_to_00_03_10_cut,260,0,0,0.31049883365631104,0.0
data\tubelets\test\test_011914.npy,00_02_45_to_00_03_10_cut,260,0,0,0.47247549891471863,0.0
data\tubelets\test\test_011915.npy,00_02_45_to_00_03_10_cut,260,0,0,0.0724099650979042,0.0
data\tubelets\test\test_011916.npy,00_02_45_to_00_03_10_cut,260,1,1,0.9976922273635864,0.5806451612903226
data\tubelets\test\test_011917.npy,00_02_45_to_00_03_10_cut,260,0,0,0.0014318532776087523,0.0
data\tubelets\test\test_011918.npy,00_02_45_to_00_03_10_cut,260,0,0,0.0005713434075005352,0.0
data\tubelets\test\test_011919.npy,00_02_45_to_00_03_10_cut,261,0,0,0.01568000763654709,0.0
data\tubelets\test\test_011920.npy,00_02_45_to_00_03_10_cut,261,0,0,0.05974573642015457,0.0
data\tubelets\test\test_011921.npy,00_02_45_to_00_03_10_cut,261,1,0,0.03371627628803253,0.4772727272727273
data\tubelets\test\test_011922.npy,00_02_45_to_00_03_10_cut,262,0,1,0.7662296891212463,0.0
data\tubelets\test\test_011923.npy,00_02_45_to_00_03_10_cut,262,0,0,0.2629435360431671,0.0
data\tubelets\test\test_011924.npy,00_02_45_to_00_03_10_cut,263,0,0,0.18085695803165436,0.0
data\tubelets\test\test_011925.npy,00_02_45_to_00_03_10_cut,264,0,0,0.015560482628643513,0.0
data\tubelets\test\test_011926.npy,00_02_45_to_00_03_10_cut,264,0,0,0.30604588985443115,0.0
data\tubelets\test\test_011927.npy,00_02_45_to_00_03_10_cut,265,0,0,0.30780884623527527,0.0
data\tubelets\test\test_011928.npy,00_02_45_to_00_03_10_cut,265,0,0,0.02126719430088997,0.0
data\tubelets\test\test_011929.npy,00_02_45_to_00_03_10_cut,266,0,0,0.0020880417432636023,0.0
data\tubelets\test\test_011930.npy,00_02_45_to_00_03_10_cut,266,0,1,0.8207849860191345,0.0
data\tubelets\test\test_011931.npy,00_02_45_to_00_03_10_cut,266,0,0,0.03882782161235809,0.0
data\tubelets\test\test_011932.npy,00_02_45_to_00_03_10_cut,266,1,0,0.26670899987220764,0.5482041587901701
data\tubelets\test\test_011933.npy,00_02_45_to_00_03_10_cut,266,0,0,9.400738053955138e-05,0.0
data\tubelets\test\test_011934.npy,00_02_45_to_00_03_10_cut,266,0,0,0.00027262698858976364,0.0
data\tubelets\test\test_011935.npy,00_02_45_to_00_03_10_cut,267,0,0,0.038450464606285095,0.0
data\tubelets\test\test_011936.npy,00_02_45_to_00_03_10_cut,268,0,0,0.06932976841926575,0.0
data\tubelets\test\test_011937.npy,00_02_45_to_00_03_10_cut,268,0,1,0.8992165923118591,0.0
data\tubelets\test\test_011938.npy,00_02_45_to_00_03_10_cut,268,1,1,0.9754837155342102,0.537156704361874
data\tubelets\test\test_011939.npy,00_02_45_to_00_03_10_cut,268,0,0,0.026097163558006287,0.0
data\tubelets\test\test_011940.npy,00_02_45_to_00_03_10_cut,268,0,0,0.0016770692309364676,0.0
data\tubelets\test\test_011941.npy,00_02_45_to_00_03_10_cut,268,0,0,0.0002130006323568523,0.0
data\tubelets\test\test_011942.npy,00_02_45_to_00_03_10_cut,269,0,0,0.001376115600578487,0.0
data\tubelets\test\test_011943.npy,00_02_45_to_00_03_10_cut,269,0,1,0.6468233466148376,0.0
data\tubelets\test\test_011944.npy,00_02_45_to_00_03_10_cut,269,1,0,0.004133147653192282,0.3585365853658536
data\tubelets\test\test_011945.npy,00_02_45_to_00_03_10_cut,270,0,0,0.0017577055841684341,0.0
data\tubelets\test\test_011946.npy,00_02_45_to_00_03_10_cut,270,0,0,0.2080935835838318,0.0
data\tubelets\test\test_011947.npy,00_02_45_to_00_03_10_cut,270,1,0,0.002299817046150565,0.3525264394829612
data\tubelets\test\test_011948.npy,00_02_45_to_00_03_10_cut,271,0,0,0.02562519907951355,0.0
data\tubelets\test\test_011949.npy,00_02_45_to_00_03_10_cut,272,0,0,0.007076357491314411,0.0
data\tubelets\test\test_011950.npy,00_02_45_to_00_03_10_cut,272,0,0,0.013801073655486107,0.0
data\tubelets\test\test_011951.npy,00_02_45_to_00_03_10_cut,272,1,1,0.9796292185783386,0.5573770491803278
data\tubelets\test\test_011952.npy,00_02_45_to_00_03_10_cut,273,0,0,0.019453955814242363,0.0
data\tubelets\test\test_011953.npy,00_02_45_to_00_03_10_cut,274,0,0,0.006034291349351406,0.0
data\tubelets\test\test_011954.npy,00_02_45_to_00_03_10_cut,274,0,0,0.10184436291456223,0.0
data\tubelets\test\test_011955.npy,00_02_45_to_00_03_10_cut,275,0,0,0.4903356730937958,0.0
data\tubelets\test\test_011956.npy,00_02_45_to_00_03_10_cut,275,0,0,0.0032169048208743334,0.0
data\tubelets\test\test_011957.npy,00_02_45_to_00_03_10_cut,275,0,0,0.06716488301753998,0.0
data\tubelets\test\test_011958.npy,00_02_45_to_00_03_10_cut,275,1,1,0.9954267740249634,0.5819477434679335
data\tubelets\test\test_011959.npy,00_02_45_to_00_03_10_cut,275,0,0,0.0014763197395950556,0.0
data\tubelets\test\test_011960.npy,00_02_45_to_00_03_10_cut,275,0,0,0.0038035258185118437,0.0
data\tubelets\test\test_011961.npy,00_02_45_to_00_03_10_cut,276,0,0,0.09237111359834671,0.0
data\tubelets\test\test_011962.npy,00_02_45_to_00_03_10_cut,276,0,0,0.07949355244636536,0.0
data\tubelets\test\test_011963.npy,00_02_45_to_00_03_10_cut,276,0,0,0.006470686290413141,0.0
data\tubelets\test\test_011964.npy,00_02_45_to_00_03_10_cut,276,1,1,0.9119330644607544,0.601965601965602
data\tubelets\test\test_011965.npy,00_02_45_to_00_03_10_cut,276,0,0,0.00554833747446537,0.0
data\tubelets\test\test_011966.npy,00_02_45_to_00_03_10_cut,276,0,0,0.00018912159430328757,0.0
data\tubelets\test\test_011967.npy,00_02_45_to_00_03_10_cut,277,0,0,0.21159565448760986,0.0
data\tubelets\test\test_011968.npy,00_02_45_to_00_03_10_cut,278,0,0,0.006956248544156551,0.0
data\tubelets\test\test_011969.npy,00_02_45_to_00_03_10_cut,278,0,1,0.9415625929832458,0.0
data\tubelets\test\test_011970.npy,00_02_45_to_00_03_10_cut,278,0,0,0.1075911596417427,0.0
data\tubelets\test\test_011971.npy,00_02_45_to_00_03_10_cut,278,1,1,0.8295302391052246,0.608214849921011
data\tubelets\test\test_011972.npy,00_02_45_to_00_03_10_cut,279,0,0,0.012140374630689621,0.0
data\tubelets\test\test_011973.npy,00_02_45_to_00_03_10_cut,279,0,0,0.006030628923326731,0.0
data\tubelets\test\test_011974.npy,00_02_45_to_00_03_10_cut,279,1,0,0.0016626233700662851,0.5269761606022585
data\tubelets\test\test_011975.npy,00_02_45_to_00_03_10_cut,280,0,0,0.007333823014050722,0.0
data\tubelets\test\test_011976.npy,00_02_45_to_00_03_10_cut,281,0,0,0.01202638354152441,0.0
data\tubelets\test\test_011977.npy,00_02_45_to_00_03_10_cut,282,0,0,0.008509274572134018,0.0
data\tubelets\test\test_011978.npy,00_02_45_to_00_03_10_cut,282,0,0,0.02479732036590576,0.0
data\tubelets\test\test_011979.npy,00_02_45_to_00_03_10_cut,283,0,0,0.008303439244627953,0.0
data\tubelets\test\test_011980.npy,00_02_45_to_00_03_10_cut,283,0,0,0.06811387091875076,0.0
data\tubelets\test\test_011981.npy,00_02_45_to_00_03_10_cut,284,0,0,0.006962605286389589,0.0
data\tubelets\test\test_011982.npy,00_02_45_to_00_03_10_cut,285,0,0,0.001634693006053567,0.0
data\tubelets\test\test_011983.npy,00_02_45_to_00_03_10_cut,286,0,0,0.012524722144007683,0.0
data\tubelets\test\test_011984.npy,00_02_45_to_00_03_10_cut,287,0,0,0.011395426467061043,0.0
data\tubelets\test\test_011985.npy,00_02_45_to_00_03_10_cut,288,0,0,0.07467713952064514,0.0
data\tubelets\test\test_011986.npy,00_02_45_to_00_03_10_cut,290,0,0,0.0015074406983330846,0.0
data\tubelets\test\test_011987.npy,00_02_45_to_00_03_10_cut,290,0,1,0.9978817105293274,0.0
data\tubelets\test\test_011988.npy,00_02_45_to_00_03_10_cut,291,0,0,0.0018792266491800547,0.0
data\tubelets\test\test_011989.npy,00_02_45_to_00_03_10_cut,291,0,0,0.12483443319797516,0.0
data\tubelets\test\test_011990.npy,00_02_45_to_00_03_10_cut,292,0,0,0.0026648242492228746,0.0
data\tubelets\test\test_011991.npy,00_02_45_to_00_03_10_cut,292,0,0,0.04159782454371452,0.0
data\tubelets\test\test_011992.npy,00_02_45_to_00_03_10_cut,292,0,0,0.09071363508701324,0.0
data\tubelets\test\test_011993.npy,00_02_45_to_00_03_10_cut,292,1,0,0.00033788743894547224,0.1984732824427481
data\tubelets\test\test_011994.npy,00_02_45_to_00_03_10_cut,292,1,0,0.08011188358068466,0.650261780104712
data\tubelets\test\test_011995.npy,00_02_45_to_00_03_10_cut,292,0,0,0.0032990495674312115,0.0
data\tubelets\test\test_011996.npy,00_02_45_to_00_03_10_cut,292,0,0,0.043970536440610886,0.0
data\tubelets\test\test_011997.npy,00_02_45_to_00_03_10_cut,292,0,0,0.031235137954354286,0.0
data\tubelets\test\test_011998.npy,00_02_45_to_00_03_10_cut,292,0,0,0.010840085335075855,0.0
data\tubelets\test\test_011999.npy,00_02_45_to_00_03_10_cut,293,0,0,0.027509942650794983,0.0
data\tubelets\test\test_012000.npy,00_02_45_to_00_03_10_cut,295,0,0,0.11853353679180145,0.0
data\tubelets\test\test_012001.npy,00_02_45_to_00_03_10_cut,295,0,0,0.029505489394068718,0.0
data\tubelets\test\test_012002.npy,00_02_45_to_00_03_10_cut,296,0,0,0.03227638825774193,0.0
data\tubelets\test\test_012003.npy,00_02_45_to_00_03_10_cut,296,0,0,0.0379474051296711,0.0
data\tubelets\test\test_012004.npy,00_02_45_to_00_03_10_cut,296,0,0,0.0022499070037156343,0.0
data\tubelets\test\test_012005.npy,00_02_45_to_00_03_10_cut,296,1,1,0.9979755282402039,0.5121951219512195
data\tubelets\test\test_012006.npy,00_02_45_to_00_03_10_cut,296,0,0,0.0003577963216230273,0.0
data\tubelets\test\test_012007.npy,00_02_45_to_00_03_10_cut,296,0,0,0.00434159254655242,0.0
data\tubelets\test\test_012008.npy,00_02_45_to_00_03_10_cut,297,0,0,0.003578591626137495,0.0
data\tubelets\test\test_012009.npy,00_02_45_to_00_03_10_cut,298,0,0,0.28678345680236816,0.0
data\tubelets\test\test_012010.npy,00_02_45_to_00_03_10_cut,299,0,0,0.0096254488453269,0.0
data\tubelets\test\test_012011.npy,00_02_45_to_00_03_10_cut,299,0,0,0.08633865416049957,0.0
data\tubelets\test\test_012012.npy,00_02_45_to_00_03_10_cut,300,0,0,0.008950338698923588,0.0
data\tubelets\test\test_012013.npy,00_02_45_to_00_03_10_cut,300,0,1,0.5532388687133789,0.0
data\tubelets\test\test_012014.npy,00_02_45_to_00_03_10_cut,301,0,1,0.714956521987915,0.0
data\tubelets\test\test_012015.npy,00_02_45_to_00_03_10_cut,302,0,0,0.06541057676076889,0.0
data\tubelets\test\test_012016.npy,00_02_45_to_00_03_10_cut,303,0,0,0.40854018926620483,0.0
data\tubelets\test\test_012017.npy,00_02_45_to_00_03_10_cut,304,0,0,0.0547490231692791,0.0
data\tubelets\test\test_012018.npy,00_02_45_to_00_03_10_cut,304,0,0,0.0025647298898547888,0.0
data\tubelets\test\test_012019.npy,00_02_45_to_00_03_10_cut,304,0,0,0.0024975913111120462,0.0
data\tubelets\test\test_012020.npy,00_02_45_to_00_03_10_cut,304,1,1,0.9867136478424072,0.5435606060606061
data\tubelets\test\test_012021.npy,00_02_45_to_00_03_10_cut,304,0,0,2.837451575032901e-05,0.0
data\tubelets\test\test_012022.npy,00_02_45_to_00_03_10_cut,305,0,0,0.0036144964396953583,0.0
data\tubelets\test\test_012023.npy,00_02_45_to_00_03_10_cut,306,0,0,0.02752312272787094,0.0
data\tubelets\test\test_012024.npy,00_02_45_to_00_03_10_cut,307,0,0,0.013127262704074383,0.0
data\tubelets\test\test_012025.npy,00_02_45_to_00_03_10_cut,307,0,0,0.03171149641275406,0.0
data\tubelets\test\test_012026.npy,00_02_45_to_00_03_10_cut,308,0,0,0.05658556893467903,0.0
data\tubelets\test\test_012027.npy,00_02_45_to_00_03_10_cut,308,0,0,0.0020259066950529814,0.0
data\tubelets\test\test_012028.npy,00_02_45_to_00_03_10_cut,308,0,1,0.9900291562080383,0.0
data\tubelets\test\test_012029.npy,00_02_45_to_00_03_10_cut,308,1,0,0.00014203798491507769,0.1792152704135737
data\tubelets\test\test_012030.npy,00_02_45_to_00_03_10_cut,308,1,0,0.014432957395911217,0.6450960566228514
data\tubelets\test\test_012031.npy,00_02_45_to_00_03_10_cut,309,0,0,0.009783977642655373,0.0
data\tubelets\test\test_012032.npy,00_02_45_to_00_03_10_cut,310,0,1,0.8441935777664185,0.0
data\tubelets\test\test_012033.npy,00_02_45_to_00_03_10_cut,311,0,0,0.006052514538168907,0.0
data\tubelets\test\test_012034.npy,00_02_45_to_00_03_10_cut,311,0,0,0.029465865343809128,0.0
data\tubelets\test\test_012035.npy,00_02_45_to_00_03_10_cut,312,0,0,0.13119959831237793,0.0
data\tubelets\test\test_012036.npy,00_02_45_to_00_03_10_cut,313,0,0,0.009079956449568272,0.0
data\tubelets\test\test_012037.npy,00_02_45_to_00_03_10_cut,314,0,0,0.0036118393763899803,0.0
data\tubelets\test\test_012038.npy,00_02_45_to_00_03_10_cut,314,0,0,0.018785415217280388,0.0
data\tubelets\test\test_012039.npy,00_02_45_to_00_03_10_cut,314,1,0,6.599793414352462e-05,0.151578947368421
data\tubelets\test\test_012040.npy,00_02_45_to_00_03_10_cut,314,1,0,0.08719833940267563,0.5945945945945946
data\tubelets\test\test_012041.npy,00_02_45_to_00_03_10_cut,314,0,0,0.0001149583695223555,0.0
data\tubelets\test\test_012042.npy,00_02_45_to_00_03_10_cut,315,0,0,0.03628959879279137,0.0
data\tubelets\test\test_012043.npy,00_02_45_to_00_03_10_cut,315,0,0,0.12163707613945007,0.0
data\tubelets\test\test_012044.npy,00_02_45_to_00_03_10_cut,316,0,0,0.0077679050154984,0.0
data\tubelets\test\test_012045.npy,00_02_45_to_00_03_10_cut,316,0,0,0.007360785733908415,0.0
data\tubelets\test\test_012046.npy,00_02_45_to_00_03_10_cut,316,1,1,0.9713388681411743,0.4481481481481481
data\tubelets\test\test_012047.npy,00_02_45_to_00_03_10_cut,317,0,0,0.2334544062614441,0.0
data\tubelets\test\test_012048.npy,00_02_45_to_00_03_10_cut,318,0,0,0.003648384939879179,0.0
data\tubelets\test\test_012049.npy,00_02_45_to_00_03_10_cut,318,0,0,0.3538404107093811,0.0
data\tubelets\test\test_012050.npy,00_02_45_to_00_03_10_cut,319,0,0,0.0064034052193164825,0.0
data\tubelets\test\test_012051.npy,00_02_45_to_00_03_10_cut,320,0,0,0.02276677079498768,0.0
data\tubelets\test\test_012052.npy,00_02_45_to_00_03_10_cut,320,0,0,0.20589759945869446,0.0
data\tubelets\test\test_012053.npy,00_02_45_to_00_03_10_cut,320,1,1,0.8077030181884766,0.56
data\tubelets\test\test_012054.npy,00_02_45_to_00_03_10_cut,320,0,0,0.0031243106350302696,0.0
data\tubelets\test\test_012055.npy,00_02_45_to_00_03_10_cut,320,0,0,0.0003752303309738636,0.0
data\tubelets\test\test_012056.npy,00_02_45_to_00_03_10_cut,321,0,0,0.0006518472800962627,0.0
data\tubelets\test\test_012057.npy,00_02_45_to_00_03_10_cut,321,0,0,0.015880975872278214,0.0
data\tubelets\test\test_012058.npy,00_02_45_to_00_03_10_cut,322,0,0,0.00967947207391262,0.0
data\tubelets\test\test_012059.npy,00_02_45_to_00_03_10_cut,322,0,0,0.014228208921849728,0.0
data\tubelets\test\test_012060.npy,00_02_45_to_00_03_10_cut,323,0,0,0.01327978540211916,0.0
data\tubelets\test\test_012061.npy,00_02_45_to_00_03_10_cut,323,0,0,0.000524600618518889,0.0
data\tubelets\test\test_012062.npy,00_02_45_to_00_03_10_cut,324,0,0,0.029197828844189644,0.0
data\tubelets\test\test_012063.npy,00_02_45_to_00_03_10_cut,325,0,0,0.0263560451567173,0.0
data\tubelets\test\test_012064.npy,00_02_45_to_00_03_10_cut,326,0,0,0.006363359279930592,0.0
data\tubelets\test\test_012065.npy,00_02_45_to_00_03_10_cut,326,0,0,0.36949867010116577,0.0
data\tubelets\test\test_012066.npy,00_02_45_to_00_03_10_cut,327,0,0,0.009131891652941704,0.0
data\tubelets\test\test_012067.npy,00_02_45_to_00_03_10_cut,328,0,0,0.004363865591585636,0.0
data\tubelets\test\test_012068.npy,00_02_45_to_00_03_10_cut,328,0,0,0.004685781896114349,0.0
data\tubelets\test\test_012069.npy,00_02_45_to_00_03_10_cut,328,1,0,0.0005466207512654364,0.5333333333333333
data\tubelets\test\test_012070.npy,00_02_45_to_00_03_10_cut,328,1,0,0.0007409679819829762,0.1309523809523809
data\tubelets\test\test_012071.npy,00_02_45_to_00_03_10_cut,328,0,0,0.0002235599677078426,0.0
data\tubelets\test\test_012072.npy,00_02_45_to_00_03_10_cut,328,0,0,1.8355160136707127e-05,0.0
data\tubelets\test\test_012073.npy,00_02_45_to_00_03_10_cut,328,0,0,0.0029312227852642536,0.0
data\tubelets\test\test_012074.npy,00_02_45_to_00_03_10_cut,329,0,0,0.001472381642088294,0.0
data\tubelets\test\test_012075.npy,00_02_45_to_00_03_10_cut,329,0,0,0.021060552448034286,0.0
data\tubelets\test\test_012076.npy,00_02_45_to_00_03_10_cut,330,0,0,0.010379199869930744,0.0
data\tubelets\test\test_012077.npy,00_02_45_to_00_03_10_cut,330,0,0,0.05469899997115135,0.0
data\tubelets\test\test_012078.npy,00_02_45_to_00_03_10_cut,331,0,0,0.0014899641973897815,0.0
data\tubelets\test\test_012079.npy,00_02_45_to_00_03_10_cut,331,0,0,0.15211020410060883,0.0
data\tubelets\test\test_012080.npy,00_02_45_to_00_03_10_cut,332,0,0,0.06388908624649048,0.0
data\tubelets\test\test_012081.npy,00_02_45_to_00_03_10_cut,333,0,0,0.008087145164608955,0.0
data\tubelets\test\test_012082.npy,00_02_45_to_00_03_10_cut,333,0,0,0.015398417599499226,0.0
data\tubelets\test\test_012083.npy,00_02_45_to_00_03_10_cut,334,0,0,0.0022384608164429665,0.0
data\tubelets\test\test_012084.npy,00_02_45_to_00_03_10_cut,334,0,0,0.013205225579440594,0.0
data\tubelets\test\test_012085.npy,00_02_45_to_00_03_10_cut,335,0,0,0.013452774845063686,0.0
data\tubelets\test\test_012086.npy,00_02_45_to_00_03_10_cut,337,0,0,0.0016715324018150568,0.0
data\tubelets\test\test_012087.npy,00_02_45_to_00_03_10_cut,337,0,0,0.02518928237259388,0.0
data\tubelets\test\test_012088.npy,00_02_45_to_00_03_10_cut,338,0,0,0.002163585741072893,0.0
data\tubelets\test\test_012089.npy,00_02_45_to_00_03_10_cut,338,0,0,0.019959717988967896,0.0
data\tubelets\test\test_012090.npy,00_02_45_to_00_03_10_cut,338,0,1,0.8518468737602234,0.0
data\tubelets\test\test_012091.npy,00_02_45_to_00_03_10_cut,338,0,0,0.15756048262119293,0.0
data\tubelets\test\test_012092.npy,00_02_45_to_00_03_10_cut,338,1,0,0.21780504286289215,0.5206611570247934
data\tubelets\test\test_012093.npy,00_02_45_to_00_03_10_cut,338,1,0,0.00015955338312778622,0.0909090909090909
data\tubelets\test\test_012094.npy,00_02_45_to_00_03_10_cut,338,0,0,2.9601493224618025e-05,0.0
data\tubelets\test\test_012095.npy,00_02_45_to_00_03_10_cut,339,0,0,0.013250688090920448,0.0
data\tubelets\test\test_012096.npy,00_02_45_to_00_03_10_cut,339,0,1,0.9582564830780029,0.0
data\tubelets\test\test_012097.npy,00_02_45_to_00_03_10_cut,339,1,1,0.9828070402145386,0.4315565031982942
data\tubelets\test\test_012098.npy,00_02_45_to_00_03_10_cut,339,0,0,3.329176252009347e-05,0.0
data\tubelets\test\test_012099.npy,00_02_45_to_00_03_10_cut,339,0,0,0.00030604490893892944,0.0
data\tubelets\test\test_012100.npy,00_02_45_to_00_03_10_cut,339,0,0,0.0001322561874985695,0.0
data\tubelets\test\test_012101.npy,00_02_45_to_00_03_10_cut,340,0,0,0.012839199975132942,0.0
data\tubelets\test\test_012102.npy,00_02_45_to_00_03_10_cut,340,0,1,0.6938799619674683,0.0
data\tubelets\test\test_012103.npy,00_02_45_to_00_03_10_cut,340,1,0,0.29178425669670105,0.5608308605341247
data\tubelets\test\test_012104.npy,00_02_45_to_00_03_10_cut,340,1,0,7.243957225000486e-05,0.094017094017094
data\tubelets\test\test_012105.npy,00_02_45_to_00_03_10_cut,340,0,0,0.1865260750055313,0.0
data\tubelets\test\test_012106.npy,00_02_45_to_00_03_10_cut,340,0,0,3.753508281079121e-05,0.0
data\tubelets\test\test_012107.npy,00_02_45_to_00_03_10_cut,341,0,0,0.25420644879341125,0.0
data\tubelets\test\test_012108.npy,00_02_45_to_00_03_10_cut,341,0,0,0.008521698415279388,0.0
data\tubelets\test\test_012109.npy,00_02_45_to_00_03_10_cut,342,0,0,0.08796951174736023,0.0
data\tubelets\test\test_012110.npy,00_02_45_to_00_03_10_cut,342,0,0,0.01187190692871809,0.0
data\tubelets\test\test_012111.npy,00_02_45_to_00_03_10_cut,343,0,0,0.01748388446867466,0.0
data\tubelets\test\test_012112.npy,00_02_45_to_00_03_10_cut,344,0,0,0.03186085820198059,0.0
data\tubelets\test\test_012113.npy,00_02_45_to_00_03_10_cut,344,0,0,0.004588339477777481,0.0
data\tubelets\test\test_012114.npy,00_02_45_to_00_03_10_cut,344,1,0,0.06023586913943291,0.5992555831265509
data\tubelets\test\test_012115.npy,00_02_45_to_00_03_10_cut,344,1,0,1.8054317479254678e-05,0.0681431005110732
data\tubelets\test\test_012116.npy,00_02_45_to_00_03_10_cut,344,0,0,0.01638198085129261,0.0
data\tubelets\test\test_012117.npy,00_02_45_to_00_03_10_cut,344,0,0,0.00591700104996562,0.0
data\tubelets\test\test_012118.npy,00_02_45_to_00_03_10_cut,345,0,0,0.005896113812923431,0.0
data\tubelets\test\test_012119.npy,00_02_45_to_00_03_10_cut,346,0,0,0.2599354386329651,0.0
data\tubelets\test\test_012120.npy,00_02_45_to_00_03_10_cut,346,0,0,0.014805537648499012,0.0
data\tubelets\test\test_012121.npy,00_02_45_to_00_03_10_cut,347,0,0,0.005010997410863638,0.0
data\tubelets\test\test_012122.npy,00_02_45_to_00_03_10_cut,347,0,1,0.7376707792282104,0.0
data\tubelets\test\test_012123.npy,00_02_45_to_00_03_10_cut,347,1,0,0.0003674215404316783,0.1751824817518248
data\tubelets\test\test_012124.npy,00_02_45_to_00_03_10_cut,347,1,0,0.04807283729314804,0.4931506849315068
data\tubelets\test\test_012125.npy,00_02_45_to_00_03_10_cut,347,0,0,4.716564035334159e-06,0.0
data\tubelets\test\test_012126.npy,00_02_45_to_00_03_10_cut,348,0,0,0.06487391144037247,0.0
data\tubelets\test\test_012127.npy,00_02_45_to_00_03_10_cut,348,0,0,0.02834741584956646,0.0
data\tubelets\test\test_012128.npy,00_02_45_to_00_03_10_cut,348,1,0,0.0007233835058286786,0.1601525262154433
data\tubelets\test\test_012129.npy,00_02_45_to_00_03_10_cut,348,1,0,0.014741753228008747,0.508833922261484
data\tubelets\test\test_012130.npy,00_02_45_to_00_03_10_cut,349,0,0,0.001209945767186582,0.0
data\tubelets\test\test_012131.npy,00_02_45_to_00_03_10_cut,349,0,0,0.07732460647821426,0.0
data\tubelets\test\test_012132.npy,00_02_45_to_00_03_10_cut,350,0,0,0.006041188258677721,0.0
data\tubelets\test\test_012133.npy,00_02_45_to_00_03_10_cut,350,0,0,0.017130257561802864,0.0
data\tubelets\test\test_012134.npy,00_02_45_to_00_03_10_cut,351,0,0,0.01422889344394207,0.0
data\tubelets\test\test_012135.npy,00_02_45_to_00_03_10_cut,351,0,0,0.0014876022469252348,0.0
data\tubelets\test\test_012136.npy,00_02_45_to_00_03_10_cut,352,0,0,0.010772629640996456,0.0
data\tubelets\test\test_012137.npy,00_02_45_to_00_03_10_cut,352,0,0,0.003058132017031312,0.0
data\tubelets\test\test_012138.npy,00_02_45_to_00_03_10_cut,353,0,0,0.0031033323612064123,0.0
data\tubelets\test\test_012139.npy,00_02_45_to_00_03_10_cut,353,0,0,0.007520732004195452,0.0
data\tubelets\test\test_012140.npy,00_02_45_to_00_03_10_cut,354,0,0,0.08617331087589264,0.0
data\tubelets\test\test_012141.npy,00_02_45_to_00_03_10_cut,354,0,0,0.1919344961643219,0.0
data\tubelets\test\test_012142.npy,00_02_45_to_00_03_10_cut,355,0,0,0.01563975028693676,0.0
data\tubelets\test\test_012143.npy,00_02_45_to_00_03_10_cut,355,0,0,0.04917121306061745,0.0
data\tubelets\test\test_012144.npy,00_02_45_to_00_03_10_cut,356,0,0,0.0015770976897329092,0.0
data\tubelets\test\test_012145.npy,00_02_45_to_00_03_10_cut,356,0,1,0.9013550877571106,0.0
data\tubelets\test\test_012146.npy,00_02_45_to_00_03_10_cut,356,1,0,0.00199277326464653,0.3818745158791634
data\tubelets\test\test_012147.npy,00_02_45_to_00_03_10_cut,356,1,0,1.4426998859562445e-05,0.1059782608695652
data\tubelets\test\test_012148.npy,00_02_45_to_00_03_10_cut,356,0,0,0.000509933102875948,0.0
data\tubelets\test\test_012149.npy,00_02_45_to_00_03_10_cut,356,0,0,0.0013080587377771735,0.0
data\tubelets\test\test_012150.npy,00_02_45_to_00_03_10_cut,356,0,0,1.934104147949256e-05,0.0
data\tubelets\test\test_012151.npy,00_02_45_to_00_03_10_cut,356,0,0,8.053494821069762e-05,0.0
data\tubelets\test\test_012152.npy,00_02_45_to_00_03_10_cut,357,0,0,0.0008274216088466346,0.0
data\tubelets\test\test_012153.npy,00_02_45_to_00_03_10_cut,357,0,0,0.05399865284562111,0.0
data\tubelets\test\test_012154.npy,00_02_45_to_00_03_10_cut,358,0,0,0.0025694621726870537,0.0
data\tubelets\test\test_012155.npy,00_02_45_to_00_03_10_cut,358,0,0,0.05279603973031044,0.0
data\tubelets\test\test_012156.npy,00_02_45_to_00_03_10_cut,359,0,0,0.0239176694303751,0.0
data\tubelets\test\test_012157.npy,00_02_45_to_00_03_10_cut,360,0,0,0.0419798344373703,0.0
